V1,V2,V3,V4,V5,V6,V7,V8
-0.82751,-0.828471,1.09916,-0.0435823,-2.78E-02,8.94E-03,-6.70E-01,-3.85E-03
0.114324,0.160142,0.782821,-0.335888,1.09E+00,5.87E-01,9.06E-01,7.48E-01
-0.225309,-1.54593,0.557567,-1.3028,7.83E-01,-1.01E+00,8.59E-01,-8.31E-01
0.447747,0.0116166,0.863934,-0.297489,-1.12E+00,1.33E+00,-4.34E-01,8.05E-01
0.806773,1.7177,0.416289,-0.273835,6.98E-01,-8.38E-01,8.65E-01,-1.39E+00
0.70596,0.722987,1.07387,-0.275395,1.11E+00,8.57E-01,1.14E+00,9.72E-01
-0.486363,-0.110888,-0.277468,-0.901143,7.42E-01,8.47E-01,1.33E+00,9.62E-01
2.65069,-0.48492,0.912449,-0.228448,4.31E-01,-1.77E-01,-3.62E-01,-2.03E-01
0.835168,-0.0813949,0.0621086,-0.773504,2.09E-01,-4.96E-01,4.36E-01,-9.53E-03
1.33724,0.592738,-0.0445691,-0.654655,-6.63E-01,1.67E+00,-1.08E+00,1.13E+00
0.379343,0.199996,0.996983,0.371402,1.28E+00,-1.05E+00,9.04E-01,-1.12E+00
-0.360373,1.6933,-0.00401104,-0.728757,4.86E-01,-4.88E-01,1.24E+00,-9.55E-01
-0.738606,-1.28528,1.35494,0.215669,-1.23E+00,1.10E+00,-9.20E-01,1.25E+00
-0.354017,-1.12684,0.895626,0.0469047,-1.49E+00,8.04E-01,-6.67E-01,1.05E+00
-0.950949,-1.11566,-1.12203,-0.707927,-3.82E-01,-2.43E-01,6.45E-02,3.32E-01
0.56016,-0.377318,0.91968,-0.338403,-6.95E-01,-1.10E+00,-5.92E-01,-9.82E-01
1.10366,-0.643199,0.873306,0.0314142,-1.06E+00,1.03E+00,-1.27E+00,4.40E-01
0.691287,-0.552907,-0.276093,-0.547147,-1.04E+00,-1.10E+00,-1.03E+00,-1.17E+00
-0.968989,0.864171,0.261528,-0.88765,6.27E-02,2.30E-02,3.21E-01,3.39E-01
0.568167,-1.16947,1.13985,-0.111073,-4.16E-01,-7.07E-01,-9.47E-01,-1.31E+00
0.889752,-0.163775,-0.127745,-0.397555,1.46E-01,1.67E-01,-1.36E-01,-1.82E-01
0.120049,1.54526,0.234103,0.196086,-1.24E+00,-1.22E+00,-1.28E+00,-1.12E+00
-0.548849,0.941895,0.0338549,-1.18396,-1.63E+00,1.07E+00,-1.01E+00,1.24E+00
1.08641,-0.439207,0.56604,0.240089,1.19E+00,-8.30E-01,1.35E+00,-8.62E-01
0.0304078,-1.77883,1.52922,0.120047,-2.91E-01,-2.03E-02,3.40E-01,1.96E-01
-0.20123,-1.3863,-0.552442,-1.09947,-5.19E-01,-9.38E-01,-1.13E+00,-1.68E+00
1.58119,-1.16943,-0.486082,-0.668143,3.86E-01,-2.45E-01,1.48E-01,-3.32E-01
0.0840092,-0.60415,-0.116593,-1.19404,1.20E-01,-8.35E-02,-2.30E-01,1.76E-01
-0.210951,1.20562,0.786614,0.338387,-3.93E-02,8.00E-02,1.58E-01,3.36E-02
-0.179681,1.19929,0.78209,-0.0517376,9.61E-01,-9.36E-01,1.36E+00,-1.24E+00
0.270271,0.249097,0.0300943,-1.28164,-9.68E-02,-2.09E-01,-2.56E-02,-2.26E-01
-0.568144,-1.78038,0.595476,0.379495,3.90E-01,-1.13E+00,1.20E+00,-6.75E-01
0.492808,-0.0316189,0.603373,-1.07065,-1.03E+00,1.45E+00,-8.28E-01,8.38E-01
0.328504,-1.71838,0.764594,-0.100674,-1.28E+00,-6.87E-01,-3.13E-01,-1.07E+00
-1.39484,0.794987,0.0253014,-1.0893,5.33E-01,2.95E-01,-2.30E-02,2.00E-01
0.795576,2.00376,0.23323,-0.995456,1.07E+00,-1.42E+00,8.25E-01,-1.03E+00
-1.71213,0.2822,0.819803,0.465673,-5.40E-01,-2.93E-01,3.02E-01,-1.32E-01
-1.05237,0.14909,0.400595,-1.12398,-1.19E+00,1.27E+00,-1.53E+00,1.04E+00
1.02139,-1.24796,1.44548,-0.637167,-1.63E+00,1.32E+00,-1.20E+00,1.21E+00
1.5869,-0.26508,1.06086,0.374009,-9.95E-01,1.40E+00,-5.25E-01,9.03E-01
1.95371,0.892284,0.946826,-0.113866,-7.92E-01,5.96E-01,-1.42E+00,6.24E-01
0.503189,1.19435,1.04695,0.0696543,-1.29E+00,-1.01E+00,-1.06E+00,-1.28E+00
1.15164,-0.215519,-0.302737,-1.40967,9.69E-01,-6.32E-01,5.70E-01,-1.23E+00
0.280039,-0.489983,0.809371,0.255849,-1.05E+00,9.17E-01,-8.38E-01,6.27E-01
-1.57639,0.670564,-0.317858,-1.09659,-1.30E+00,-1.48E+00,-1.04E+00,-1.06E+00
0.158628,-0.746416,-0.299545,-1.20587,1.09E+00,-1.22E+00,5.39E-01,-1.17E+00
1.24801,0.242127,1.00802,0.0550351,-5.09E-01,3.66E-01,-3.59E-02,2.71E-01
-0.481395,-0.810912,0.947918,0.269472,5.67E-02,-1.99E-01,-1.10E-01,-1.40E-01
-0.494495,2.05674,0.901382,0.19919,2.53E-01,-3.60E-01,-1.04E-01,-2.30E-01
0.308892,-0.445527,-0.120025,-0.899693,1.12E+00,1.58E+00,5.64E-01,1.11E+00
2.41083,0.912469,-0.0242922,-1.15736,1.19E+00,1.18E+00,1.06E+00,1.46E+00
-0.055154,-0.556437,0.888951,-0.287777,1.21E+00,1.39E+00,8.12E-01,8.56E-01
0.402469,-0.372761,0.945129,0.268875,9.14E-01,1.45E+00,1.35E+00,1.22E+00
-0.863825,1.5122,1.00787,-0.0343005,5.88E-01,-6.95E-01,1.08E+00,-6.91E-01
-0.573113,-1.32045,0.893802,-0.412485,1.06E+00,-1.12E+00,6.40E-01,-6.80E-01
0.368225,0.107472,0.322158,-0.268395,-5.57E-01,-1.08E+00,-1.13E+00,-7.91E-01
1.65672,0.66789,0.830068,-0.0923074,-9.41E-01,-8.92E-01,-9.54E-01,-1.07E+00
-0.565442,-1.04773,0.323194,-0.756673,3.13E-02,3.74E-01,-2.37E-02,1.86E-01
0.42251,2.22235,1.26129,-0.263391,1.23E+00,9.13E-01,1.17E+00,7.99E-01
1.67107,-0.35124,-0.14401,-0.451367,-9.77E-01,-1.08E+00,-7.44E-01,-6.44E-01
-0.193279,0.59242,0.320938,-0.521379,-2.31E-01,7.22E-02,-2.59E-01,-4.91E-01
-1.37854,1.12929,1.39574,-0.264726,9.99E-01,-1.04E+00,1.30E+00,-1.18E+00
-2.81506,-0.821378,0.998222,0.409818,1.46E+00,1.44E+00,1.05E+00,1.11E+00
-0.958592,1.62705,0.0414283,-0.846238,-1.14E+00,1.58E+00,-1.09E+00,3.92E-01
-0.428303,-0.755416,0.634618,-0.0914891,2.18E-01,3.58E-01,6.37E-02,-3.04E-01
-1.32586,0.42849,0.581548,0.238665,1.59E+00,1.12E+00,8.04E-01,8.83E-01
0.217284,0.350218,0.863776,0.0257856,6.08E-01,1.50E+00,9.65E-01,7.96E-01
0.331591,0.466091,1.07045,0.639646,1.26E-01,8.81E-02,-4.67E-02,2.81E-01
-1.9871,-0.640832,0.0487089,-1.00309,-1.27E+00,1.27E+00,-8.90E-01,8.96E-01
-0.939433,-0.489337,1.43001,0.125519,-5.00E-01,1.45E+00,-1.39E+00,8.80E-01
-1.71107,0.612297,0.766832,-0.0900011,1.63E+00,-9.32E-01,6.61E-01,-1.08E+00
-0.419073,0.138748,-0.157392,-1.41433,1.12E+00,-6.41E-01,1.42E+00,-9.47E-01
0.0497924,1.02098,0.620097,-0.0184484,1.13E+00,-7.75E-01,4.49E-01,-1.33E+00
0.412698,-1.16692,-0.444726,-1.13636,5.55E-01,6.07E-01,1.25E+00,1.07E+00
1.01386,0.586384,0.0883798,-1.6557,8.59E-01,1.26E+00,5.90E-01,1.58E+00
-0.850339,-0.674498,-0.106061,-0.980955,-1.48E+00,-8.61E-01,-7.41E-01,-1.45E+00
-1.75597,1.20339,0.519448,-0.0113721,1.60E+00,-1.30E+00,9.88E-01,-1.21E+00
-0.526608,-0.455782,0.897792,-0.378952,-2.81E-01,2.06E-01,-1.53E-01,4.16E-01
1.15669,0.609282,0.00873664,-0.832136,9.73E-01,1.41E+00,1.31E+00,7.01E-01
-2.03578,-1.39552,1.05744,0.264153,-1.27E+00,1.02E+00,-4.86E-01,9.99E-01
-0.0813534,0.843145,-0.501469,-0.843396,-9.29E-01,-1.23E+00,-9.86E-01,2.83E-02
0.566202,-0.773805,1.17019,-0.0668025,-8.78E-01,5.08E-01,-1.10E+00,1.35E+00
-0.059551,0.278609,-0.103025,-1.25416,2.40E-01,-2.64E-02,-6.53E-02,1.10E-01
-1.7884,-1.10278,0.203913,-1.11575,-8.20E-01,1.20E+00,-1.29E+00,9.80E-01
-0.672023,0.105812,0.0594665,-1.14525,1.56E+00,-1.32E+00,3.94E-01,-1.73E+00
0.674245,0.488751,1.24275,-0.359428,-4.88E-01,-1.09E+00,-8.15E-01,-1.08E+00
0.177756,0.506106,0.809246,0.20293,-3.61E-02,1.14E-05,-2.13E-01,-3.47E-01
-0.410924,0.930836,-0.310439,-1.23314,-1.31E-01,-2.21E-01,2.07E-01,5.22E-01
-0.148939,-1.11399,1.22662,0.260222,-6.55E-01,1.18E+00,-1.22E+00,9.87E-01
-1.9006,-1.60808,0.170312,-1.63877,-6.77E-01,-7.57E-01,-1.67E+00,-1.03E+00
-2.11485,-0.41861,-0.0273098,-1.54869,-1.66E-02,3.92E-02,1.32E-01,7.25E-01
0.938779,2.02497,0.0878571,-1.03201,1.09E+00,-1.24E+00,9.05E-01,-1.48E+00
-0.48078,1.06565,0.0141914,-0.928113,1.41E+00,8.81E-01,9.52E-01,1.54E+00
1.27505,-0.328832,0.10578,-1.16137,1.86E-01,1.13E-01,4.66E-01,-4.40E-01
0.722504,0.116877,0.589042,0.233838,-6.42E-01,7.43E-01,-9.26E-01,1.36E+00
-0.037309,-0.916654,-0.492301,-0.912315,1.57E+00,7.60E-01,9.16E-01,8.23E-01
0.231822,-0.638692,1.16996,0.0438913,-9.96E-02,1.92E-01,3.37E-02,4.86E-01
-1.36935,-0.0676056,-0.0493784,-0.875616,-1.49E+00,-7.31E-01,-1.07E+00,-9.52E-01
-0.258134,-0.0795245,1.20695,0.390554,-9.41E-01,-7.09E-01,-1.52E+00,-1.32E+00
-2.18411,0.285027,-0.0413699,-1.45011,-9.47E-02,-2.67E-01,-6.97E-01,1.44E-01
-1.12253,-0.581659,-0.000962664,-1.09073,-7.66E-01,-1.26E+00,-8.16E-01,-1.17E+00
-2.46649,-0.0805462,0.28456,-0.630617,-6.21E-01,1.03E+00,-1.17E+00,6.11E-01
-1.30804,-1.12096,1.03947,-0.421668,-8.78E-01,1.28E+00,-5.15E-01,8.79E-01
-0.66578,1.06224,0.0289437,-1.35245,1.14E+00,8.89E-01,8.64E-01,1.12E+00
-0.707071,0.546665,0.0455702,-1.17317,4.04E-01,-3.88E-01,9.66E-02,-1.97E-01
0.538689,-1.71757,-0.649365,-0.656626,9.38E-01,-9.13E-01,1.29E+00,-7.61E-01
-0.15565,-0.947503,0.0693782,-1.42411,7.70E-01,1.17E+00,1.00E+00,1.22E+00
-0.533103,-1.40158,-0.383741,-1.31284,-1.57E+00,1.11E+00,-1.22E+00,1.04E+00
-1.94552,-0.123011,0.149596,-1.16731,-1.04E+00,-1.51E+00,-1.38E+00,-1.70E+00
1.35302,-1.18227,0.356445,-0.852545,-1.24E+00,1.24E+00,-1.00E+00,1.13E+00
-0.314651,0.058657,0.788524,0.203992,4.54E-01,2.75E-01,2.19E-01,1.66E-01
-0.228839,-0.686546,0.813675,0.520372,-7.91E-01,-7.44E-01,-1.18E+00,-1.42E+00
0.389186,-1.14888,1.64594,0.140491,3.64E-01,-1.66E-01,-1.50E-01,1.89E-01
-0.0280065,1.16881,1.31351,0.179712,8.58E-01,-1.12E+00,1.23E+00,-1.63E+00
0.156962,-0.211309,1.10643,0.185066,-1.09E+00,6.41E-01,-1.47E+00,1.25E+00
-0.758725,0.245331,-0.677993,-1.26804,1.13E+00,1.03E+00,1.01E+00,8.72E-01
-1.23382,-0.0671711,0.00911584,-0.770499,-1.56E+00,-8.20E-01,-1.10E+00,-1.44E+00
0.487182,1.1968,-0.0552217,-1.05462,-6.53E-01,-7.99E-01,-1.32E+00,-1.26E+00
-1.81818,-0.135524,0.537124,-0.120529,-8.36E-01,6.85E-01,-1.65E+00,1.40E+00
1.06494,-1.19091,0.473126,-1.24384,-9.34E-01,7.13E-01,-1.02E+00,9.34E-01
-0.202084,-0.295407,-0.573741,-0.777274,1.08E+00,-1.03E+00,1.30E+00,-8.77E-01
0.126873,-0.422955,-0.104224,-1.2721,5.18E-01,5.88E-01,1.56E+00,1.23E+00
1.48454,-1.0798,0.519385,-0.892209,1.19E+00,1.21E+00,1.08E+00,8.19E-01
-0.156094,-1.89165,0.0845024,-1.45773,-9.17E-01,1.28E+00,-1.26E+00,6.56E-01
-0.279975,-0.533418,-0.544767,-0.77467,1.37E-02,-4.42E-02,-3.80E-01,3.69E-01
-0.410938,0.384683,1.24565,0.0421488,6.71E-01,-9.36E-01,9.71E-01,-9.85E-01
0.164356,-0.0834265,0.199677,-0.998915,-1.11E+00,8.91E-01,-8.54E-01,5.00E-01
-0.19781,-0.0954758,-0.232729,-1.33827,-1.28E+00,-7.33E-01,-1.16E+00,-1.42E+00
-0.844366,-0.548205,-0.170786,-0.823304,9.13E-01,4.78E-01,7.66E-01,1.08E+00
-1.17355,1.07723,1.13613,-0.548922,8.65E-01,1.08E+00,1.22E+00,1.01E+00
1.02837,-2.41413,0.943662,0.146081,7.49E-01,-4.58E-01,1.20E+00,-1.12E+00
1.62959,1.58669,1.04224,0.142046,9.84E-01,-9.33E-01,1.63E+00,-9.26E-01
0.672585,-1.38754,-0.27659,-0.467783,1.35E+00,-1.14E+00,1.01E+00,-1.09E+00
-0.456737,-1.01375,0.412861,-1.12754,-2.38E-01,-1.84E-01,-1.90E-02,3.56E-02
1.06413,-0.0212649,0.855925,0.280832,5.34E-01,5.71E-01,-9.66E-02,-6.13E-02
0.539026,-0.776322,1.33105,-0.172577,1.28E+00,1.12E+00,1.15E+00,9.92E-01
-0.744691,1.37392,1.12534,-0.372065,9.83E-01,-3.48E-01,9.79E-01,-1.07E+00
0.96135,0.24526,0.943573,-0.310724,-1.18E+00,1.06E-01,-1.21E+00,3.38E-01
-0.320278,-1.80204,0.188883,-0.807464,-1.08E+00,-1.17E+00,-1.36E+00,-1.03E+00
0.20733,-0.145065,-0.291682,-1.01528,-9.15E-01,-1.46E+00,-8.57E-01,-1.03E+00
-0.63157,0.22405,0.119399,-0.928666,-6.26E-01,-1.43E+00,-8.50E-01,-1.17E+00
1.15304,1.49177,1.44835,-0.620996,1.03E+00,-8.20E-01,1.02E+00,-8.14E-01
1.18379,0.683407,1.46653,0.183998,-6.95E-01,-1.09E+00,-8.30E-01,-1.64E+00
-0.253558,0.192122,1.00993,-0.256248,2.06E-01,-8.61E-02,6.19E-01,7.60E-01
0.720423,0.311189,-0.0990714,-1.25044,-1.23E+00,9.20E-01,-8.81E-01,6.93E-01
0.682183,-0.441816,0.474681,-1.11533,1.65E+00,1.14E+00,1.03E+00,1.20E+00
-0.878812,-1.38022,1.30637,0.212609,-1.05E+00,-9.17E-01,-1.19E+00,-1.22E+00
0.495444,1.85638,-0.31079,-1.17825,1.06E+00,1.09E+00,1.05E+00,4.12E-01
-0.841974,0.892228,0.347034,-1.15365,7.42E-01,-6.67E-01,9.24E-01,-1.07E+00
-0.11875,-1.45835,-0.459185,-0.901713,-5.97E-01,-1.03E+00,-5.93E-01,-3.96E-01
-0.317943,-0.309576,0.985203,0.0717101,1.13E+00,1.16E+00,1.22E+00,8.87E-01
-3.39311,-0.0982184,0.919599,0.240737,-7.34E-01,-1.02E+00,-1.45E+00,-1.25E+00
-0.284344,-0.323193,1.32825,-0.328272,-8.31E-01,-1.30E+00,-1.20E+00,-1.12E+00
0.193661,1.25686,0.509182,-0.67825,1.12E+00,-5.05E-01,1.07E+00,-7.65E-01
-1.74625,-1.6466,0.207752,-1.23213,7.34E-01,-1.28E+00,1.58E+00,-1.25E+00
-0.0239084,-1.55754,0.186546,-1.24097,-1.00E+00,2.90E-01,-1.07E+00,8.28E-01
0.538943,-2.36842,0.0530677,-1.3264,-1.06E+00,-1.17E+00,-7.97E-01,-1.01E+00
-0.620657,-0.40534,0.708279,0.403866,-1.41E+00,-9.40E-01,-9.58E-01,-5.05E-01
0.9425,-2.9796,1.33519,-0.15567,1.13E+00,-7.33E-01,1.01E+00,-1.13E+00
-0.769083,1.43816,0.621552,0.154201,1.04E+00,4.06E-01,1.23E+00,8.74E-01
0.770419,-0.927908,-0.392451,-0.445776,-1.37E+00,7.13E-01,-1.20E+00,9.38E-01
-0.0350456,0.138048,-0.0685259,-0.802663,1.01E+00,-6.95E-01,1.18E+00,-1.14E+00
0.195072,0.640005,0.159117,-0.82961,-1.21E+00,5.33E-01,-4.78E-01,6.48E-01
-1.44006,-0.268053,1.48948,0.113328,8.27E-01,-1.33E+00,1.04E+00,-1.32E+00
-0.27609,0.10745,0.184005,-0.44689,-9.08E-02,-4.16E-01,2.52E-02,-2.67E-01
0.345376,0.408936,0.252195,-0.921668,-1.18E+00,7.91E-01,-1.34E+00,1.22E+00
0.805307,1.21942,1.18358,-0.402449,1.01E+00,-1.01E+00,1.02E+00,-9.18E-01
-1.28912,-0.9742,1.01797,-0.0637569,8.69E-01,-1.22E+00,1.40E+00,-9.56E-01
-0.791614,-0.208977,0.0372433,-1.21417,1.27E+00,-8.91E-01,2.16E-01,-4.66E-01
-0.185694,-0.429443,-0.0307311,-1.18594,4.61E-01,6.81E-01,7.96E-01,8.31E-01
1.1581,0.999761,1.42046,0.0475302,7.84E-01,7.56E-01,1.08E+00,7.33E-01
2.08057,0.386808,0.846722,0.232418,1.40E+00,-9.07E-01,1.09E+00,-8.17E-01
-0.0717004,0.631839,0.971781,0.11927,-2.88E-01,2.22E-01,1.79E-01,-6.00E-01
1.18481,-1.25337,0.185248,-0.711333,-7.69E-01,4.42E-01,-1.08E+00,8.03E-01
-1.10665,0.400175,0.305846,-0.507157,1.06E+00,-9.06E-01,1.17E+00,-4.95E-01
2.13107,0.495529,1.08873,0.252777,8.07E-01,-9.96E-01,9.89E-01,-1.07E+00
0.369216,0.904774,0.171526,-1.01376,-1.04E+00,1.40E+00,-1.05E+00,6.48E-01
-0.143542,-0.0824806,1.09901,0.667783,4.69E-01,1.11E+00,1.24E+00,1.02E+00
-1.02722,0.953234,-0.0940929,-0.634691,-1.16E+00,-1.09E+00,-7.55E-01,-9.99E-01
1.32351,0.160126,1.48256,-0.168474,-1.33E+00,-1.04E+00,1.40E-01,-3.05E-01
0.0149478,0.530157,-0.0824706,-1.04115,9.45E-01,1.27E+00,1.00E+00,1.27E+00
0.0730881,-0.191786,1.20327,0.392155,1.28E+00,-1.33E+00,1.06E+00,-4.45E-01
0.243203,-0.160566,0.0918817,-0.700255,-9.09E-01,8.22E-01,-5.85E-01,1.10E+00
0.456621,1.95206,0.737454,-0.178056,-1.36E+00,1.70E+00,-1.11E+00,9.89E-01
1.18777,-0.232713,0.210107,-1.06458,9.89E-01,1.10E+00,1.27E+00,9.18E-01
0.40696,0.436535,0.298171,-0.803119,6.53E-01,9.06E-01,9.53E-01,1.68E+00
0.814039,0.632644,0.290003,-0.927946,5.95E-01,1.38E+00,9.10E-01,8.02E-01
2.31286,-0.0795871,0.0629421,-1.1973,1.01E+00,9.89E-01,1.38E+00,7.87E-01
0.147581,1.46352,1.216,-0.330872,-1.56E+00,-5.29E-01,-6.07E-01,-9.73E-01
-0.198321,0.124646,0.841339,0.0521136,-1.38E+00,5.27E-01,-8.69E-01,6.69E-01
-0.641253,-0.0911384,1.80887,-0.0221774,4.27E-01,-7.49E-01,1.30E+00,-6.71E-01
0.166056,-0.471949,0.773889,0.0413069,-1.54E+00,-7.75E-01,-9.10E-01,-3.67E-01
-0.132574,-0.290246,0.965567,0.0926254,-1.09E+00,1.00E+00,-1.25E+00,1.19E+00
-0.639511,1.22411,-0.213284,-0.984296,1.01E+00,9.66E-01,1.22E+00,1.06E+00
-0.0592961,-1.96709,-0.186578,-0.950869,1.17E+00,-7.66E-01,1.53E+00,-1.17E+00
0.723818,0.471966,1.02478,-0.24646,1.06E+00,1.29E+00,1.11E+00,1.21E+00
1.70935,-1.27674,0.227649,-1.21298,9.55E-01,-1.11E+00,5.80E-01,-8.14E-01
-0.339949,0.737179,1.03175,-0.258153,-3.26E-02,1.36E-01,2.96E-02,-1.37E-01
0.533885,0.743974,0.0892217,-0.891075,8.95E-01,-4.42E-01,1.03E+00,-9.44E-01
-0.634554,0.391864,0.585871,-0.160774,-1.31E+00,-7.08E-01,-4.01E-01,-6.84E-01
2.06563,1.04205,1.17298,-0.0624896,1.21E+00,1.01E+00,1.40E+00,1.27E+00
0.204846,0.974187,-0.512496,-0.511005,2.34E-01,1.20E+00,1.26E+00,7.77E-01
0.157725,1.43364,1.20954,0.00113127,8.01E-01,-3.78E-01,1.90E-02,-1.84E-01
0.963969,-0.836643,-0.262089,-1.31733,7.23E-01,5.65E-01,1.01E+00,1.01E+00
0.22611,0.316387,1.30258,0.158279,7.71E-01,7.34E-01,1.28E+00,8.42E-01
-0.0188881,0.358115,0.0136566,-0.810375,7.03E-01,6.99E-01,7.07E-01,8.23E-01
-0.288054,-0.847909,0.960427,0.121429,1.13E+00,-2.39E-01,1.05E+00,-1.24E+00
-0.109452,1.70287,0.535524,0.159592,4.39E-01,7.36E-02,-5.57E-01,-6.23E-02
0.69113,0.56346,1.24648,0.00158779,-1.10E-01,3.68E-02,-2.68E-01,-1.72E-01
-0.740531,-0.0177513,0.88223,-0.327665,-5.73E-01,8.30E-01,-1.22E+00,1.17E+00
-1.08558,0.951746,-0.145812,-0.842653,5.33E-01,-8.73E-01,9.52E-01,-6.05E-01
0.980412,0.379188,0.763269,0.000374537,1.77E-01,-5.02E-01,-4.14E-01,-3.45E-01
-0.65219,0.0334811,0.476977,-0.706381,1.42E+00,1.05E+00,6.57E-01,6.07E-01
-1.05444,0.889322,0.540433,-1.09562,1.84E-01,2.51E-01,2.32E-01,5.29E-02
-0.294531,-0.989871,0.101173,-0.958319,-8.24E-01,-6.59E-01,-7.99E-01,-1.29E+00
-0.566122,-0.131949,1.14433,0.827807,-1.01E+00,-9.22E-01,-1.02E+00,-9.25E-01
-1.20365,0.209839,0.73136,0.116071,-5.84E-01,8.54E-01,-7.14E-01,8.76E-01
0.339116,0.862683,0.166134,-1.17624,8.46E-01,-8.75E-01,3.85E-01,-1.30E+00
0.125089,0.426319,0.566027,-0.474806,-1.28E+00,-5.47E-01,-8.03E-01,-9.80E-01
0.489118,-0.958943,0.267455,-0.764633,8.71E-01,8.09E-01,5.01E-01,9.62E-01
0.148961,0.315111,1.13285,0.0655191,6.15E-01,-1.01E+00,1.50E+00,-1.48E+00
-1.45934,-0.120206,-0.354683,-0.985288,1.29E+00,-1.78E+00,7.82E-01,-7.77E-01
-0.282109,1.79647,0.181405,-0.499507,-7.03E-01,-5.12E-01,-6.12E-01,-5.46E-01
0.55241,0.802556,0.855025,0.000771355,1.07E+00,6.95E-01,9.66E-01,1.09E+00
-1.21511,0.531561,0.863252,0.427848,-1.12E+00,-3.24E-01,-7.98E-01,-9.22E-01
-0.327035,1.04738,0.923005,-0.011543,5.26E-01,-1.30E+00,1.08E+00,-1.27E+00
-0.837748,-0.869179,0.964551,-0.204053,-1.36E+00,5.60E-01,-1.08E+00,1.26E+00
1.10013,0.564353,0.760689,0.140812,-7.01E-01,1.08E+00,-7.22E-01,1.44E+00
-0.508194,-0.0034467,0.336139,-1.33896,-1.26E+00,-1.32E+00,-1.27E+00,-1.43E+00
1.24203,-0.811868,1.20713,0.239002,-1.03E+00,-9.20E-01,-3.63E-01,-5.81E-01
0.0766161,0.995567,-0.143117,-0.948821,9.07E-01,4.97E-01,1.35E+00,1.32E+00
-0.305377,-1.77837,0.263018,-1.45149,4.14E-01,8.02E-01,6.58E-01,1.24E+00
0.527039,-1.08262,0.694587,-0.0233564,-1.40E+00,-1.13E+00,-1.11E+00,-1.05E+00
-0.995385,-0.480822,0.704347,-0.441551,1.46E+00,-1.22E+00,1.29E+00,-1.39E+00
-0.724742,-2.61892,0.840189,0.327225,-2.32E-01,-5.27E-01,3.97E-01,2.68E-01
1.84215,1.40596,1.65659,-0.0659319,1.16E+00,9.57E-01,9.40E-01,4.86E-01
-0.719491,0.0136643,-0.214759,-0.734981,8.30E-01,9.08E-01,1.08E+00,1.16E+00
-0.114789,-1.48911,0.529036,-1.6302,1.07E+00,-1.16E+00,8.59E-01,-1.10E+00
1.38882,-1.62733,1.57427,-0.499787,6.50E-01,1.27E+00,1.14E+00,5.39E-01
-1.38535,-0.570968,1.30868,-0.0216861,1.85E-02,-1.40E-01,7.65E-01,3.30E-01
0.728625,0.0826118,0.354631,-1.4712,9.11E-01,-9.34E-01,1.13E+00,-8.43E-01
1.39967,1.28202,0.431382,-0.651815,1.01E+00,1.70E+00,9.17E-01,9.22E-01
0.646403,-0.966883,1.05939,0.324581,-9.33E-01,9.22E-01,-6.11E-01,5.05E-01
0.965479,0.843452,-0.0928008,-1.46759,1.03E+00,7.42E-01,5.11E-01,9.10E-01
-0.492022,0.896599,0.384894,-0.986094,-1.86E-01,1.61E-01,-8.47E-02,-4.33E-02
-0.978861,0.276403,-0.0926409,-0.940398,-1.30E+00,1.11E+00,-1.21E+00,8.40E-01
-0.0341349,0.549409,0.0127183,-0.930764,-1.63E+00,-5.13E-01,-1.26E+00,-1.38E+00
-1.01726,1.10298,0.373127,-0.486229,1.85E-01,4.03E-01,-6.83E-03,4.99E-01
-0.445379,1.48359,0.900369,-0.216429,6.58E-01,6.36E-01,1.26E+00,7.37E-01
1.04048,1.37224,1.32441,-0.189413,-8.37E-01,1.28E+00,-9.30E-01,1.14E+00
0.360255,-0.995481,1.52838,0.226229,-1.23E+00,5.19E-01,-9.15E-01,1.06E+00
2.25303,1.30262,0.995543,0.246422,9.88E-02,5.84E-02,2.69E-01,5.81E-01
0.105936,-1.23802,0.121997,-0.854958,-5.05E-01,6.40E-01,-1.34E+00,5.94E-01
1.74446,-0.9581,0.982424,-0.0952629,-4.71E-01,2.11E-01,8.55E-02,6.63E-01
0.142592,0.581897,1.09379,-0.0580392,1.15E+00,-7.24E-01,9.67E-01,-4.46E-01
0.307155,0.957095,1.56027,-0.293183,6.56E-01,-9.57E-01,8.06E-01,-9.98E-01
0.646758,-0.673502,0.23683,-0.411726,1.31E+00,1.18E+00,8.98E-01,6.21E-01
-0.510509,-0.681089,1.13316,0.100102,9.50E-01,-1.22E+00,1.09E+00,-1.36E+00
1.06781,-0.102925,0.809703,-0.108822,1.07E+00,-1.34E+00,9.97E-01,-1.16E+00
-1.07671,0.218671,0.12378,-0.842082,-2.16E-01,2.89E-01,-2.89E-01,-1.33E-01
0.492583,0.612156,1.2947,0.311233,1.08E+00,-1.52E+00,7.45E-01,-7.75E-01
0.575901,-0.513705,1.16679,0.267742,-7.77E-01,8.06E-01,-8.58E-01,6.90E-01
-0.604741,0.538041,0.578211,-0.177017,-1.55E+00,9.55E-01,-1.23E+00,7.85E-01
0.67414,-0.206518,0.122995,-0.879808,-6.79E-01,-1.07E+00,-1.03E+00,-1.04E+00
0.938153,0.795974,-0.15333,-0.79487,2.29E-01,-3.97E-01,-1.30E-01,1.82E-01
0.861515,0.226952,0.890483,-0.537398,9.60E-01,-1.11E+00,1.03E+00,-1.34E+00
-0.0658478,-2.13171,0.0813273,-0.659066,-7.37E-01,6.53E-01,-8.33E-01,1.45E+00
